Entity,Code,Year,Hydropower (Terawatt-hours)
Iran,IRN,1985,5.5949604
Iran,IRN,1986,7.093137
Iran,IRN,1987,8.197987
Iran,IRN,1988,7.5483352
Iran,IRN,1989,7.4776248
Iran,IRN,1990,6.3948718
Iran,IRN,1991,6.85007
Iran,IRN,1992,8.8388
Iran,IRN,1993,9.72268
Iran,IRN,1994,7.95492
Iran,IRN,1995,8.3261496
Iran,IRN,1996,7.8488544
Iran,IRN,1997,5.944093
Iran,IRN,1998,7.490883
Iran,IRN,1999,5.1397622
Iran,IRN,2000,3.7830064
Iran,IRN,2001,4.1365584
Iran,IRN,2002,8.0123722
Iran,IRN,2003,9.590098
Iran,IRN,2004,11.933
Iran,IRN,2005,13.054
Iran,IRN,2006,18.51
Iran,IRN,2007,17.959
Iran,IRN,2008,7.465
Iran,IRN,2009,6.471634966
Iran,IRN,2010,9.528285924
Iran,IRN,2011,10.473695054945056
Iran,IRN,2012,12.064367346938775
Iran,IRN,2013,14.92087912087912
Iran,IRN,2014,15.093351648351648
Iran,IRN,2015,18.1205
Iran,IRN,2016,12.8373877551
Ireland,IRL,1965,0.9420299999999996
Ireland,IRL,1966,0.8489900000000011
Ireland,IRL,1967,0.8024699999999998
Ireland,IRL,1968,0.7675800000000009
Ireland,IRL,1969,0.5814999999999998
Ireland,IRL,1970,0.8024699999999998
Ireland,IRL,1971,0.4652000000000007
Ireland,IRL,1972,0.6861700000000007
Ireland,IRL,1973,0.6396499999999993
Ireland,IRL,1974,0.7908400000000017
Ireland,IRL,1975,0.5233500000000002
Ireland,IRL,1976,0.5931299999999979
Ireland,IRL,1977,0.7443200000000002
Ireland,IRL,1978,0.6977999999999989
Ireland,IRL,1979,0.8257300000000005
Ireland,IRL,1980,0.8373599999999985
Ireland,IRL,1981,0.8606199999999993
Ireland,IRL,1982,0.8024699999999998
Ireland,IRL,1983,0.7792099999999991
Ireland,IRL,1984,0.6861700000000007
Ireland,IRL,1985,0.8373599999999985
Ireland,IRL,1986,0.9187699999999989
Ireland,IRL,1987,0.6861700000000007
Ireland,IRL,1988,0.8722500000000019
Ireland,IRL,1989,0.6977999999999989
Ireland,IRL,1990,0.6971254600000005
Ireland,IRL,1991,0.7461342799999982
Ireland,IRL,1992,0.81714706
Ireland,IRL,1993,0.7651376999999981
Ireland,IRL,1994,0.9201655999999979
Ireland,IRL,1995,0.7131283400000007
Ireland,IRL,1996,0.72212996
Ireland,IRL,1997,0.6781220400000005
Ireland,IRL,1998,0.9161648800000012
Ireland,IRL,1999,0.8471524599999977
Ireland,IRL,2000,0.8471524599999977
Ireland,IRL,2001,0.5961072800000009
Ireland,IRL,2002,0.91216416
Ireland,IRL,2003,0.5981076399999993
Ireland,IRL,2004,0.6301133999999998
Ireland,IRL,2005,0.6313736268000005
Ireland,IRL,2006,0.724403346997075
Ireland,IRL,2007,0.6666955421653428
Ireland,IRL,2008,0.9684974737159989
Ireland,IRL,2009,0.9018966896417421
Ireland,IRL,2010,0.599338999606841
Ireland,IRL,2011,0.7068142282784291
Ireland,IRL,2012,0.8024931272083976
Ireland,IRL,2013,0.5996052669113282
Ireland,IRL,2014,0.7087814231057734
Ireland,IRL,2015,0.8066353542434836
Ireland,IRL,2016,0.6811480710515635
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.002
Israel,ISR,1982,0.002
Israel,ISR,1983,0.001
Israel,ISR,1984,0.002
Israel,ISR,1985,0.002
Israel,ISR,1986,0.006
Israel,ISR,1987,0.01
Israel,ISR,1988,0.01
Israel,ISR,1989,0.003
Israel,ISR,1990,0.003
Israel,ISR,1991,0.006
Israel,ISR,1992,0.029
Israel,ISR,1993,0.026
Israel,ISR,1994,0.023
Israel,ISR,1995,0.025
Israel,ISR,1996,0.024
Israel,ISR,1997,0.025
Israel,ISR,1998,0.025
Israel,ISR,1999,0.033
Israel,ISR,2000,0.031
Israel,ISR,2001,0.01
Israel,ISR,2002,0.021
Israel,ISR,2003,0.031
Israel,ISR,2004,0.028
Israel,ISR,2005,0.028
Israel,ISR,2006,0.015
Israel,ISR,2007,0.014
Israel,ISR,2008,0.016
Israel,ISR,2009,0.024
Israel,ISR,2010,0.031
Israel,ISR,2011,0.029
Israel,ISR,2012,0.033
Israel,ISR,2013,0.028
Israel,ISR,2014,0.013
Israel,ISR,2015,0.024
Israel,ISR,2016,0.024065753424657534
Italy,ITA,1965,42.634
Italy,ITA,1966,43.72
Italy,ITA,1967,42.339999999999996
Italy,ITA,1968,42.677
Italy,ITA,1969,41.166
Italy,ITA,1970,40.373
Italy,ITA,1971,39.079
Italy,ITA,1972,41.348000000000006
Italy,ITA,1973,37.523
Italy,ITA,1974,37.794999999999995
Italy,ITA,1975,41.021
Italy,ITA,1976,39.175999999999995
Italy,ITA,1977,51.138999999999996
Italy,ITA,1978,45.491
Italy,ITA,1979,45.947
Italy,ITA,1980,45.244
Italy,ITA,1981,43.034
Italy,ITA,1982,41.461
Italy,ITA,1983,41.445
Italy,ITA,1984,42.400999999999996
Italy,ITA,1985,41.092
Italy,ITA,1986,41.096
Italy,ITA,1987,39.505
Italy,ITA,1988,40.675999999999995
Italy,ITA,1989,34.057
Italy,ITA,1990,31.626
Italy,ITA,1991,42.239000000000004
Italy,ITA,1992,42.2
Italy,ITA,1993,41.425
Italy,ITA,1994,44.658
Italy,ITA,1995,37.782
Italy,ITA,1996,42.037000000000006
Italy,ITA,1997,41.603
Italy,ITA,1998,41.22
Italy,ITA,1999,45.365
Italy,ITA,2000,44.199999999999996
Italy,ITA,2001,46.811
Italy,ITA,2002,39.519
Italy,ITA,2003,36.67
Italy,ITA,2004,42.338
Italy,ITA,2005,36.067
Italy,ITA,2006,36.994
Italy,ITA,2007,32.815
Italy,ITA,2008,41.623
Italy,ITA,2009,49.138
Italy,ITA,2010,51.117
Italy,ITA,2011,45.823
Italy,ITA,2012,41.875
Italy,ITA,2013,52.773999999999994
Italy,ITA,2014,58.545
Italy,ITA,2015,45.537
Italy,ITA,2016,40.981448459279676
Japan,JPN,1965,70.0445256
Japan,JPN,1966,79.8107234
Japan,JPN,1967,69.0035556
Japan,JPN,1968,69.2040748
Japan,JPN,1969,76.5805726
Japan,JPN,1970,73.4084756
Japan,JPN,1971,79.4080326
Japan,JPN,1972,83.94840260000001
Japan,JPN,1973,69.97347479999999
Japan,JPN,1974,79.0092482
Japan,JPN,1975,80.6775274
Japan,JPN,1976,83.5172896
Japan,JPN,1977,72.2231266
Japan,JPN,1978,68.2714866
Japan,JPN,1979,79.11175560000001
Japan,JPN,1980,86.35576
Japan,JPN,1981,86.85088560000001
Japan,JPN,1982,78.7116034
Japan,JPN,1983,86.8624418
Japan,JPN,1984,68.92309300000001
Japan,JPN,1985,82.514217
Japan,JPN,1986,75.6027618
Japan,JPN,1987,76.0119356
Japan,JPN,1988,82.2735108
Japan,JPN,1989,90.9704434
Japan,JPN,1990,87.3468948
Japan,JPN,1991,95.289863
Japan,JPN,1992,81.3302582
Japan,JPN,1993,95.1514604
Japan,JPN,1994,68.3631392
Japan,JPN,1995,78.715478
Japan,JPN,1996,78.04653379999999
Japan,JPN,1997,83.142571
Japan,JPN,1998,94.14429080000001
Japan,JPN,1999,83.5535926
Japan,JPN,2000,81.75406219999999
Japan,JPN,2001,82.1556484
Japan,JPN,2002,83.6451446
Japan,JPN,2003,93.432
Japan,JPN,2004,93.03099999999999
Japan,JPN,2005,77.10649915811716
Japan,JPN,2006,87.76300606223835
Japan,JPN,2007,74.69574031978729
Japan,JPN,2008,74.44037292026907
Japan,JPN,2009,68.79622009062342
Japan,JPN,2010,86.91372694724372
Japan,JPN,2011,80.76576065094156
Japan,JPN,2012,76.05699026565966
Japan,JPN,2013,78.00357053200125
Japan,JPN,2014,79.97257804447615
Japan,JPN,2015,83.84011580908181
Japan,JPN,2016,79.98634219227044
Kazakhstan,KAZ,1985,5.2104726
Kazakhstan,KAZ,1986,4.7817908
Kazakhstan,KAZ,1987,5.7319618
Kazakhstan,KAZ,1988,6.9914908
Kazakhstan,KAZ,1989,7.29201
Kazakhstan,KAZ,1990,7.3627204
Kazakhstan,KAZ,1991,7.1992026
Kazakhstan,KAZ,1992,6.8633282
Kazakhstan,KAZ,1993,7.6278844
Kazakhstan,KAZ,1994,9.1746744
Kazakhstan,KAZ,1995,8.3261496
Kazakhstan,KAZ,1996,7.3273652
Kazakhstan,KAZ,1997,6.5009374
Kazakhstan,KAZ,1998,6.1385466
Kazakhstan,KAZ,1999,6.1341272
Kazakhstan,KAZ,2000,7.5306576
Kazakhstan,KAZ,2001,8.0830826
Kazakhstan,KAZ,2002,8.8918328
Kazakhstan,KAZ,2003,8.6266688
Kazakhstan,KAZ,2004,8.0566
Kazakhstan,KAZ,2005,7.856
Kazakhstan,KAZ,2006,7.7680697
Kazakhstan,KAZ,2007,8.1714064
Kazakhstan,KAZ,2008,7.4705
Kazakhstan,KAZ,2009,6.879
Kazakhstan,KAZ,2010,8.0221
Kazakhstan,KAZ,2011,7.883
Kazakhstan,KAZ,2012,7.637
Kazakhstan,KAZ,2013,7.731
Kazakhstan,KAZ,2014,8.263
Kazakhstan,KAZ,2015,9.269
Kazakhstan,KAZ,2016,9.294394520547947
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Kuwait,KWT,2016,0
Lithuania,LTU,1985,0.3933266
Lithuania,LTU,1986,0.3844878
Lithuania,LTU,1987,0.3623908
Lithuania,LTU,1988,0.3844878
Lithuania,LTU,1989,0.3844878
Lithuania,LTU,1990,0.414
Lithuania,LTU,1991,0.338
Lithuania,LTU,1992,0.311
Lithuania,LTU,1993,0.393
Lithuania,LTU,1994,0.452
Lithuania,LTU,1995,0.373
Lithuania,LTU,1996,0.326
Lithuania,LTU,1997,0.295
Lithuania,LTU,1998,0.417
Lithuania,LTU,1999,0.414
Lithuania,LTU,2000,0.3393
Lithuania,LTU,2001,0.3255
Lithuania,LTU,2002,0.3532
Lithuania,LTU,2003,0.3251
Lithuania,LTU,2004,0.4205
Lithuania,LTU,2005,0.4507
Lithuania,LTU,2006,0.3971
Lithuania,LTU,2007,0.42060000000000003
Lithuania,LTU,2008,0.4019
Lithuania,LTU,2009,0.4243
Lithuania,LTU,2010,0.54
Lithuania,LTU,2011,0.4799
Lithuania,LTU,2012,0.4223
Lithuania,LTU,2013,0.5212
Lithuania,LTU,2014,0.3982
Lithuania,LTU,2015,0.3496
Lithuania,LTU,2016,0.455
Malaysia,MYS,1965,0.596619
Malaysia,MYS,1966,0.707104
Malaysia,MYS,1967,0.7380398
Malaysia,MYS,1968,0.817589
Malaysia,MYS,1969,1.0297202
Malaysia,MYS,1970,1.303723
Malaysia,MYS,1971,1.3125618
Malaysia,MYS,1972,1.2418514
Malaysia,MYS,1973,1.3081424
Malaysia,MYS,1974,1.2948842
Malaysia,MYS,1975,1.2948842
Malaysia,MYS,1976,1.1843992
Malaysia,MYS,1977,0.9899456
Malaysia,MYS,1978,1.0650754
Malaysia,MYS,1979,1.303723
Malaysia,MYS,1980,1.6616944
Malaysia,MYS,1981,1.8384704
Malaysia,MYS,1982,1.76776
Malaysia,MYS,1983,2.0594404
Malaysia,MYS,1984,4.0702674
Malaysia,MYS,1985,3.7697482
Malaysia,MYS,1986,4.0702674
Malaysia,MYS,1987,4.9099534
Malaysia,MYS,1988,5.6037992
Malaysia,MYS,1989,5.2900218
Malaysia,MYS,1990,3.97746
Malaysia,MYS,1991,4.441497
Malaysia,MYS,1992,4.286
Malaysia,MYS,1993,4.853
Malaysia,MYS,1994,6.483
Malaysia,MYS,1995,6.184
Malaysia,MYS,1996,5.184
Malaysia,MYS,1997,4.134
Malaysia,MYS,1998,4.457
Malaysia,MYS,1999,7.552
Malaysia,MYS,2000,6.994
Malaysia,MYS,2001,6.066
Malaysia,MYS,2002,5.415
Malaysia,MYS,2003,5.09
Malaysia,MYS,2004,5.573
Malaysia,MYS,2005,6.007
Malaysia,MYS,2006,6.323
Malaysia,MYS,2007,5.957
Malaysia,MYS,2008,7.807
Malaysia,MYS,2009,6.888
Malaysia,MYS,2010,6.354
Malaysia,MYS,2011,8.012
Malaysia,MYS,2012,9.18153
Malaysia,MYS,2013,11.6912
Malaysia,MYS,2014,13.446879999999998
Malaysia,MYS,2015,15.45892
Malaysia,MYS,2016,18.519762097399997
Mexico,MEX,1965,8.860897
Mexico,MEX,1966,10.16462
Mexico,MEX,1967,11.070597
Mexico,MEX,1968,12.6439034
Mexico,MEX,1969,13.5498804
Mexico,MEX,1970,15.003863
Mexico,MEX,1971,14.4558574
Mexico,MEX,1972,15.4192866
Mexico,MEX,1973,16.2722308
Mexico,MEX,1974,16.7804618
Mexico,MEX,1975,15.1762196
Mexico,MEX,1976,17.2489182
Mexico,MEX,1977,19.202293
Mexico,MEX,1978,16.2103592
Mexico,MEX,1979,18.0134744
Mexico,MEX,1980,16.9218826
Mexico,MEX,1981,24.6204774
Mexico,MEX,1982,22.9013308
Mexico,MEX,1983,20.749083
Mexico,MEX,1984,23.6084348
Mexico,MEX,1985,26.2468166
Mexico,MEX,1986,20.0287208
Mexico,MEX,1987,18.34051
Mexico,MEX,1988,20.9788918
Mexico,MEX,1989,24.3995074
Mexico,MEX,1990,23.5509826
Mexico,MEX,1991,21.9467404
Mexico,MEX,1992,26.3086882
Mexico,MEX,1993,26.4589478
Mexico,MEX,1994,20.2717878
Mexico,MEX,1995,27.5284426
Mexico,MEX,1996,31.4484504
Mexico,MEX,1997,26.4368508
Mexico,MEX,1998,24.6204774
Mexico,MEX,1999,32.71232
Mexico,MEX,2000,33.07488
Mexico,MEX,2001,28.502
Mexico,MEX,2002,24.951
Mexico,MEX,2003,19.88
Mexico,MEX,2004,25.206
Mexico,MEX,2005,27.611468000000002
Mexico,MEX,2006,30.394
Mexico,MEX,2007,27.131
Mexico,MEX,2008,39.233
Mexico,MEX,2009,26.793
Mexico,MEX,2010,37.196
Mexico,MEX,2011,36.2668
Mexico,MEX,2012,31.855
Mexico,MEX,2013,27.95813
Mexico,MEX,2014,38.891769999999994
Mexico,MEX,2015,30.89147
Mexico,MEX,2016,29.953573196855768
Middle East,,1965,2.345857
Middle East,,1966,2.5461166
Middle East,,1967,2.8287956000000003
Middle East,,1968,3.0811522
Middle East,,1969,3.3959282
Middle East,,1970,3.57964
Middle East,,1971,3.7537712
Middle East,,1972,4.5680378
Middle East,,1973,3.7520978000000005
Middle East,,1974,4.8225214
Middle East,,1975,5.4434914
Middle East,,1976,6.330076200000001
Middle East,,1977,7.1023044
Middle East,,1978,9.8246192
Middle East,,1979,9.631227
Middle East,,1980,9.6909674
Middle East,,1981,10.187713399999998
Middle East,,1982,10.589232599999999
Middle East,,1983,10.204231199999999
Middle East,,1984,10.3466464
Middle East,,1985,10.1294182
Middle East,,1986,11.124594799999999
Middle East,,1987,12.398349199999998
Middle East,,1988,11.707955600000002
Middle East,,1989,11.371340799999999
Middle East,,1990,10.2445878
Middle East,,1991,10.427105599999997
Middle East,,1992,12.939323400000001
Middle East,,1993,13.680234800000001
Middle East,,1994,11.9170226
Middle East,,1995,12.1703492
Middle East,,1996,11.813054000000001
Middle East,,1997,10.0622926
Middle East,,1998,11.6063408
Middle East,,1999,8.8434782
Middle East,,2000,8.1436582
Middle East,,2001,8.5524684
Middle East,,2002,12.781405
Middle East,,2003,14.260872599999997
Middle East,,2004,17.876032799999997
Middle East,,2005,22.595452199999997
Middle East,,2006,29.361
Middle East,,2007,27.875
Middle East,,2008,14.270432999999999
Middle East,,2009,12.261746965999999
Middle East,,2010,17.817537924
Middle East,,2011,18.85835668627787
Middle East,,2012,22.317826346938773
Middle East,,2013,23.970180120879117
Middle East,,2014,21.136141648351646
Middle East,,2015,26.16867192626656
Middle East,,2016,20.8554410594946
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0
Netherlands,NLD,1987,0
Netherlands,NLD,1988,0
Netherlands,NLD,1989,0.0353552
Netherlands,NLD,1990,0.1149044
Netherlands,NLD,1991,0.0795492
Netherlands,NLD,1992,0.1149044
Netherlands,NLD,1993,0.0928074
Netherlands,NLD,1994,0.1060656
Netherlands,NLD,1995,0.0928074
Netherlands,NLD,1996,0.0928074
Netherlands,NLD,1997,0.0928074
Netherlands,NLD,1998,0.11231
Netherlands,NLD,1999,0.090249
Netherlands,NLD,2000,0.142393
Netherlands,NLD,2001,0.117324
Netherlands,NLD,2002,0.109636
Netherlands,NLD,2003,0.072023
Netherlands,NLD,2004,0.095732
Netherlands,NLD,2005,0.088
Netherlands,NLD,2006,0.105199
Netherlands,NLD,2007,0.107
Netherlands,NLD,2008,0.1
Netherlands,NLD,2009,0.097222
Netherlands,NLD,2010,0.104167
Netherlands,NLD,2011,0.057
Netherlands,NLD,2012,0.10438800000000001
Netherlands,NLD,2013,0.114312
Netherlands,NLD,2014,0.111925
Netherlands,NLD,2015,0.093
Netherlands,NLD,2016,0.1085
New Zealand,NZL,1965,10.0187798
New Zealand,NZL,1966,10.805433
New Zealand,NZL,1967,11.2208566
New Zealand,NZL,1968,11.7732816
New Zealand,NZL,1969,11.6362802
New Zealand,NZL,1970,12.6704198
New Zealand,NZL,1971,14.3939858
New Zealand,NZL,1972,15.2646076
New Zealand,NZL,1973,15.0966704
New Zealand,NZL,1974,15.188888888888709
New Zealand,NZL,1975,16.663636363636154
New Zealand,NZL,1976,15.498989898989723
New Zealand,NZL,1977,14.720202020201844
New Zealand,NZL,1978,15.659595959595784
New Zealand,NZL,1979,18.443434343434134
New Zealand,NZL,1980,19.364646464646235
New Zealand,NZL,1981,19.67979797979773
New Zealand,NZL,1982,18.304040404040183
New Zealand,NZL,1983,19.751515151514937
New Zealand,NZL,1984,20.37676767676744
New Zealand,NZL,1985,19.70786543383151
New Zealand,NZL,1986,22.097692808391106
New Zealand,NZL,1987,21.92855965926041
New Zealand,NZL,1988,22.962657145089537
New Zealand,NZL,1989,22.558857294700612
New Zealand,NZL,1990,23.185302642041396
New Zealand,NZL,1991,22.894463896352224
New Zealand,NZL,1992,21.092670181513817
New Zealand,NZL,1993,23.492892848424617
New Zealand,NZL,1994,25.83708029155494
New Zealand,NZL,1995,27.534759287850022
New Zealand,NZL,1996,26.182929267552094
New Zealand,NZL,1997,23.258165656565374
New Zealand,NZL,1998,25.31932626262597
New Zealand,NZL,1999,22.919527272727024
New Zealand,NZL,2000,24.434976767676474
New Zealand,NZL,2001,21.681168686868446
New Zealand,NZL,2002,24.865807880559785
New Zealand,NZL,2003,23.62570605209566
New Zealand,NZL,2004,27.23371405984817
New Zealand,NZL,2005,23.330165817676512
New Zealand,NZL,2006,23.566757722095673
New Zealand,NZL,2007,23.647040773232057
New Zealand,NZL,2008,22.350371489266394
New Zealand,NZL,2009,24.215194386663047
New Zealand,NZL,2010,24.72822985166528
New Zealand,NZL,2011,25.11219758538069
New Zealand,NZL,2012,22.896184225240322
New Zealand,NZL,2013,23.05981130828196
New Zealand,NZL,2014,24.367046455966374
New Zealand,NZL,2015,24.600666865103733
New Zealand,NZL,2016,25.987882189607273
Non-OECD,,1965,212.40646112836933
Non-OECD,,1966,232.53786617589674
Non-OECD,,1967,234.50300954683252
Non-OECD,,1968,266.9453186720566
Non-OECD,,1969,289.9841365947028
Non-OECD,,1970,322.4217389160857
Non-OECD,,1971,338.9502486262349
Non-OECD,,1972,358.2671654636116
Non-OECD,,1973,373.33039367195903
Non-OECD,,1974,414.1864801674313
Non-OECD,,1975,429.0223499265468
Non-OECD,,1976,460.8138346678664
Non-OECD,,1977,503.44608111882275
Non-OECD,,1978,547.0416212906156
Non-OECD,,1979,593.9276425916545
Non-OECD,,1980,630.825218662874
Non-OECD,,1981,652.059806540822
Non-OECD,,1982,655.1162553855107
Non-OECD,,1983,681.3862697291889
Non-OECD,,1984,747.0289704167805
Non-OECD,,1985,787.7690520421082
Non-OECD,,1986,823.799222275763
Non-OECD,,1987,850.8308499282425
Non-OECD,,1988,900.409892218837
Non-OECD,,1989,925.3416787405048
Non-OECD,,1990,954.9764115850693
Non-OECD,,1991,995.3842161343157
Non-OECD,,1992,998.444163105317
Non-OECD,,1993,1059.9369518425347
Non-OECD,,1994,1123.666490551681
Non-OECD,,1995,1165.0399625249595
Non-OECD,,1996,1163.7777733369965
Non-OECD,,1997,1184.5301957890645
Non-OECD,,1998,1239.8024231799889
Non-OECD,,1999,1249.225258903968
Non-OECD,,2000,1289.4070783591542
Non-OECD,,2001,1323.794712198245
Non-OECD,,2002,1349.3858592869847
Non-OECD,,2003,1371.0311433310278
Non-OECD,,2004,1521.009691611091
Non-OECD,,2005,1627.5591454573973
Non-OECD,,2006,1725.7563080288141
Non-OECD,,2007,1806.7196681150833
Non-OECD,,2008,1938.9516521143457
Non-OECD,,2009,1940.1810808712394
Non-OECD,,2010,2087.2813485424495
Non-OECD,,2011,2117.7961784138934
Non-OECD,,2012,2288.1673875420847
Non-OECD,,2013,2388.507967025788
Non-OECD,,2014,2497.3530701287636
Non-OECD,,2015,2533.920428891166
Non-OECD,,2016,2622.673264606077
North America,,1965,324.95792165858364
North America,,1966,338.9226176707045
North America,,1967,371.41699633131043
North America,,1968,377.11942085050237
North America,,1969,417.80507862221924
North America,,1970,423.82046105656275
North America,,1971,443.73997718989574
North America,,1972,465.46657367878436
North America,,1973,473.31595281009766
North America,,1974,522.0012005151478
North America,,1975,516.4280016121174
North America,,1976,509.9041632262592
North America,,1977,443.62319459595705
North America,,1978,519.5402470909055
North America,,1979,516.570557092926
North America,,1980,521.4363643111076
North America,,1981,516.1881840161584
North America,,1982,596.337982060602
North America,,1983,625.4966913131271
North America,,1984,637.4446295737336
North America,,1985,617.2054760161581
North America,,1986,627.7582198868649
North America,,1987,590.1001957494917
North America,,1988,556.9758782949468
North America,,1989,589.6714296222154
North America,,1990,611.6262199737306
North America,,1991,616.6597464605989
North America,,1992,593.0200205232256
North America,,1993,628.0347912343361
North America,,1994,607.5796898201951
North America,,1995,672.9189920949417
North America,,1996,733.7010049454459
North America,,1997,731.2005932242345
North America,,1998,677.6906763898917
North America,,1999,694.4292846464565
North America,,2000,662.7073082828209
North America,,2001,570.3740292929228
North America,,2002,632.5042181818109
North America,,2003,626.1013323232249
North America,,2004,626.2700050504978
North America,,2005,656.1059619393866
North America,,2006,668.9362999999923
North America,,2007,637.9075222222149
North America,,2008,667.8855919191842
North America,,2009,667.1244848484774
North America,,2010,645.9664868686798
North America,,2011,728.1968656565574
North America,,2012,686.2631636363558
North America,,2013,686.407850202012
North America,,2014,677.2547285858514
North America,,2015,654.9656346464571
North America,,2016,679.9558004695754
Norway,NOR,1965,49.364698
Norway,NOR,1966,48.6929492
Norway,NOR,1967,53.3244804
Norway,NOR,1968,60.2275832
Norway,NOR,1969,57.3947478
Norway,NOR,1970,57.8543654
Norway,NOR,1971,63.9398792
Norway,NOR,1972,68.1383092
Norway,NOR,1973,73.6537204
Norway,NOR,1974,76.654493
Norway,NOR,1975,77.4323074
Norway,NOR,1976,82.0505804
Norway,NOR,1977,72.2085766
Norway,NOR,1978,80.87502
Norway,NOR,1979,88.9934578
Norway,NOR,1980,83.9818582
Norway,NOR,1981,93.2846952
Norway,NOR,1982,92.9002074
Norway,NOR,1983,106.0656
Norway,NOR,1984,106.3572804
Norway,NOR,1985,102.9587618
Norway,NOR,1986,96.8334734
Norway,NOR,1987,103.7763508
Norway,NOR,1988,109.5657648
Norway,NOR,1989,118.7183422
Norway,NOR,1990,121.4053374
Norway,NOR,1991,110.5999044
Norway,NOR,1992,117.0787448
Norway,NOR,1993,119.6375774
Norway,NOR,1994,112.8361208
Norway,NOR,1995,122.5101874
Norway,NOR,1996,103.9354492
Norway,NOR,1997,110.9401982
Norway,NOR,1998,116.2788334
Norway,NOR,1999,121.8605356
Norway,NOR,2000,142.2472278
Norway,NOR,2001,121.003172
Norway,NOR,2002,129.7491646
Norway,NOR,2003,106.1186328
Norway,NOR,2004,109.279702
Norway,NOR,2005,136.570747
Norway,NOR,2006,119.369
Norway,NOR,2007,133.65599999999998
Norway,NOR,2008,139.04399999999998
Norway,NOR,2009,125.283
Norway,NOR,2010,116.75
Norway,NOR,2011,120.291
Norway,NOR,2012,141.738
Norway,NOR,2013,128.15400000000002
Norway,NOR,2014,135.43900000000002
Norway,NOR,2015,137.351
Norway,NOR,2016,143.360306
OECD,,1965,707.4923652121186
OECD,,1966,753.8773949515124
OECD,,1967,774.8676268606032
OECD,,1968,792.2588665393913
OECD,,1969,832.6288113676736
OECD,,1970,852.3537084808054
OECD,,1971,883.0324814707035
OECD,,1972,918.9302304585821
OECD,,1973,919.8158569898957
OECD,,1974,1005.1932405070668
OECD,,1975,1011.8145530848444
OECD,,1976,974.8675007070673
OECD,,1977,969.550181997977
OECD,,1978,1042.098880949491
OECD,,1979,1074.307028107067
OECD,,1980,1068.7142242929258
OECD,,1981,1074.0499392505014
OECD,,1982,1142.829916153531
OECD,,1983,1199.5287083454498
OECD,,1984,1195.9742131979758
OECD,,1985,1191.188415884333
OECD,,1986,1178.6952906851548
OECD,,1987,1184.7951046047117
OECD,,1988,1190.3233735026622
OECD,,1989,1161.1154345472187
OECD,,1990,1199.4221949363775
OECD,,1991,1215.7294014349309
OECD,,1992,1209.2501431728201
OECD,,1993,1281.3068829564982
OECD,,1994,1235.952042491548
OECD,,1995,1319.9805874399635
OECD,,1996,1354.36491899522
OECD,,1997,1378.6720489349414
